Date,Open,High,Low,Close,Adj Close,Volume
2015-07-10,43550.0,43650.0,40500.0,40800.0,35360.4296875,3275903
2015-07-13,41000.0,41300.0,40200.0,41000.0,35533.765625,1214277
2015-07-14,41250.0,41350.0,40500.0,40650.0,35230.4296875,1003780
2015-07-15,40450.0,41350.0,40450.0,41050.0,35577.10546875,985042
2015-07-16,41050.0,41300.0,40700.0,40950.0,35490.43359375,556517
2015-07-17,40950.0,40950.0,40200.0,40300.0,34927.08984375,1167945
2015-07-20,40600.0,41050.0,40400.0,40850.0,35403.765625,629497
2015-07-21,40700.0,43000.0,40600.0,42100.0,36487.109375,1843285
2015-07-22,42300.0,42700.0,41300.0,41750.0,36183.77734375,799767
2015-07-23,41850.0,43000.0,41500.0,42300.0,36660.4453125,1442016
2015-07-24,41950.0,42300.0,40800.0,41800.0,36227.109375,1012682
2015-07-27,41600.0,44350.0,41600.0,43650.0,37830.45703125,2234888
2015-07-28,43050.0,44500.0,42450.0,43050.0,37310.453125,2269314
2015-07-29,43150.0,43400.0,42300.0,42750.0,37050.45703125,968587
2015-07-30,42700.0,44350.0,42250.0,43850.0,38003.796875,1427969
2015-07-31,43700.0,44300.0,43500.0,43900.0,38047.1328125,985005
2015-08-03,43800.0,43950.0,42000.0,42350.0,36703.77734375,1341221
2015-08-04,42500.0,43650.0,42200.0,42750.0,37050.45703125,673407
2015-08-05,43250.0,43600.0,42800.0,43150.0,37397.1171875,507702
2015-08-06,43700.0,43800.0,42300.0,42450.0,36790.44921875,1007692
2015-08-07,42500.0,42500.0,41500.0,41900.0,36313.7734375,600734
2015-08-10,41700.0,42550.0,41350.0,41950.0,36357.109375,631557
2015-08-11,42000.0,42800.0,41900.0,41950.0,36357.109375,556415
2015-08-12,42300.0,45650.0,41950.0,44200.0,38307.13671875,2753171
2015-08-13,44300.0,45000.0,43400.0,44050.0,38177.1328125,1286769
2015-08-14,44050.0,44050.0,44050.0,44050.0,38177.1328125,0
2015-08-17,44100.0,44800.0,43350.0,43750.0,37917.125,963841
2015-08-18,44200.0,45450.0,43750.0,45050.0,39043.80859375,1134223
2015-08-19,44650.0,46900.0,44650.0,46700.0,40473.83203125,1931068
2015-08-20,46750.0,47100.0,44700.0,46500.0,40300.4921875,1652142
2015-08-21,45000.0,46400.0,45000.0,46000.0,39867.15234375,1585828
2015-08-24,45700.0,46700.0,44300.0,45350.0,39303.8125,1434189
2015-08-25,45400.0,49200.0,45400.0,47550.0,41210.50390625,3032508
2015-08-26,47950.0,49150.0,47700.0,48800.0,42293.84375,2281032
2015-08-27,49200.0,49300.0,48150.0,48550.0,42077.1796875,1650235
2015-08-28,48000.0,48300.0,46900.0,47600.0,41253.83203125,1580892
2015-08-31,47200.0,48700.0,46500.0,48700.0,42207.1796875,1527321
2015-09-01,48100.0,48500.0,47750.0,48050.0,41643.83984375,745986
2015-09-02,47200.0,50000.0,47200.0,49600.0,42987.19140625,2419619
2015-09-03,49600.0,50000.0,49150.0,49400.0,42813.8515625,1259489
2015-09-04,49400.0,49600.0,48650.0,48950.0,42423.85546875,929879
2015-09-07,49000.0,50300.0,48950.0,49800.0,43160.5234375,971114
2015-09-08,50200.0,50800.0,49500.0,50600.0,43853.87109375,1149467
2015-09-09,50600.0,51000.0,49550.0,50400.0,43680.52734375,1175828
2015-09-10,50400.0,51100.0,49950.0,51100.0,44287.20703125,1458399
2015-09-11,51100.0,51500.0,49950.0,50200.0,43507.1953125,1175857
2015-09-14,50400.0,50900.0,49250.0,50800.0,44027.203125,1017335
2015-09-15,51300.0,52000.0,51100.0,51800.0,44893.8828125,1229255
2015-09-16,52000.0,53000.0,51400.0,52900.0,45847.22265625,1609137
2015-09-17,53000.0,53000.0,51800.0,52700.0,45673.88671875,1332287
2015-09-18,52900.0,52900.0,51500.0,52400.0,45413.890625,1213937
2015-09-21,52300.0,52300.0,51000.0,51400.0,44547.2109375,816178
2015-09-22,52300.0,54000.0,52200.0,53000.0,45933.89453125,1681671
2015-09-23,52900.0,53700.0,51200.0,51200.0,44373.87109375,1382825
2015-09-24,51700.0,52600.0,51000.0,51200.0,44373.87109375,1043874
2015-09-25,51600.0,52600.0,51500.0,51500.0,44633.87890625,1061010
2015-09-30,50500.0,53600.0,50400.0,53600.0,46453.8984375,1462606
2015-10-01,53600.0,54300.0,53200.0,53600.0,46453.8984375,814827
2015-10-02,54300.0,54400.0,53000.0,53700.0,46540.56640625,1044710
2015-10-05,53900.0,54300.0,51900.0,52500.0,45500.5546875,928153
2015-10-06,52900.0,53000.0,49600.0,50800.0,44027.203125,2467660
2015-10-07,49900.0,51700.0,49750.0,51500.0,44633.87890625,1091215
2015-10-08,52000.0,52700.0,51200.0,52500.0,45500.5546875,810687
2015-10-12,52900.0,53000.0,51100.0,51500.0,44633.87890625,1063988
2015-10-13,51800.0,53800.0,51700.0,53400.0,46280.5625,1247924
2015-10-14,53900.0,54400.0,53000.0,54200.0,46973.90625,1260930
2015-10-15,54300.0,54500.0,53100.0,54200.0,46973.90625,991578
2015-10-16,54200.0,54500.0,51700.0,52700.0,45673.88671875,1497297
2015-10-19,52700.0,53600.0,52600.0,53100.0,46020.56640625,546970
2015-10-20,53900.0,54300.0,53700.0,54100.0,46887.2421875,1031329
2015-10-21,54400.0,54600.0,53500.0,53800.0,46627.234375,548024
2015-10-22,53400.0,54500.0,53200.0,54500.0,47233.91015625,881090
2015-10-23,54600.0,55500.0,53300.0,53500.0,46367.23046875,1531081
2015-10-26,53700.0,54800.0,53700.0,54600.0,47320.578125,837088
2015-10-27,54900.0,55300.0,54000.0,55100.0,47753.91796875,1037136
2015-10-28,55500.0,55500.0,54100.0,54800.0,47493.9140625,762999
2015-10-29,54300.0,55300.0,54200.0,54800.0,47493.9140625,511535
2015-10-30,54800.0,55900.0,54300.0,55800.0,48360.59375,979684
2015-11-02,55900.0,55900.0,55000.0,55700.0,48273.92578125,586068
2015-11-03,56300.0,58500.0,56300.0,58300.0,50527.28125,1763438
2015-11-04,59000.0,59400.0,57300.0,57700.0,50007.2734375,1357007
2015-11-05,58100.0,58400.0,56600.0,56900.0,49313.9296875,654688
2015-11-06,56900.0,57500.0,56300.0,56800.0,49227.265625,524561
2015-11-09,57000.0,58300.0,57000.0,58000.0,50267.27734375,711681
2015-11-10,58500.0,59200.0,57600.0,58100.0,50353.9453125,944039
2015-11-11,57500.0,58100.0,55600.0,57100.0,49487.26953125,1001198
2015-11-12,57100.0,58200.0,57100.0,58200.0,50440.61328125,882201
2015-11-13,57000.0,57500.0,56500.0,56700.0,49140.59765625,705341
2015-11-16,55800.0,57500.0,55500.0,56900.0,49313.9296875,1194159
2015-11-17,57100.0,57500.0,55700.0,56000.0,48533.92578125,1009983
2015-11-18,56300.0,56800.0,55400.0,55700.0,48273.92578125,1209548
2015-11-19,55700.0,56600.0,55700.0,56400.0,48880.59765625,821088
2015-11-20,55800.0,56300.0,55400.0,55600.0,48187.25390625,362166
2015-11-23,55300.0,55400.0,53000.0,55000.0,47667.25,604478
2015-11-24,54600.0,55600.0,54600.0,55400.0,48013.91796875,485979
2015-11-25,55100.0,55200.0,53300.0,53500.0,46367.23046875,844855
2015-11-26,53900.0,54400.0,53600.0,53900.0,46713.90625,547741
2015-11-27,54400.0,54500.0,53300.0,53700.0,46540.56640625,340636
2015-11-30,53700.0,54100.0,52500.0,52500.0,45500.5546875,1493008
2015-12-01,52500.0,55800.0,52500.0,55800.0,48360.59375,1392293
2015-12-02,55900.0,57100.0,54800.0,55300.0,47927.25,708697
2015-12-03,55300.0,55500.0,53800.0,54200.0,46973.90625,656369
2015-12-04,54200.0,54700.0,53800.0,54300.0,47060.5703125,397755
2015-12-07,54600.0,55100.0,53900.0,53900.0,46713.90625,465103
2015-12-08,53600.0,54400.0,53000.0,53100.0,46020.56640625,621352
2015-12-09,52400.0,53800.0,50500.0,53300.0,46193.8984375,1137811
2015-12-10,53400.0,54000.0,52800.0,54000.0,46800.5703125,996168
2015-12-11,53700.0,54100.0,51600.0,52200.0,45240.5546875,1501220
2015-12-14,51600.0,53900.0,51400.0,53600.0,46453.8984375,912568
2015-12-15,53600.0,53900.0,52800.0,53200.0,46107.23046875,554386
2015-12-16,54200.0,55700.0,53500.0,55100.0,47753.91796875,878567
2015-12-17,56000.0,56000.0,54700.0,55500.0,48100.5859375,752097
2015-12-18,54900.0,55900.0,54500.0,55900.0,48447.26171875,850335
2015-12-21,55700.0,55800.0,54000.0,54200.0,46973.90625,942583
2015-12-22,54100.0,54800.0,53500.0,54600.0,47320.578125,640404
2015-12-23,54400.0,54900.0,53800.0,54000.0,46800.5703125,809434
2015-12-24,54300.0,54800.0,53800.0,53800.0,46627.234375,484564
2015-12-28,54100.0,54100.0,52300.0,52300.0,45327.22265625,1067224
2015-12-29,52000.0,53400.0,51900.0,53100.0,47009.28125,572765
2015-12-30,52800.0,53200.0,52000.0,52600.0,46566.63671875,539792
2016-01-04,51700.0,51800.0,50600.0,50800.0,44973.10546875,1016680
2016-01-05,50100.0,51300.0,50000.0,50700.0,44884.5703125,989919
2016-01-06,50300.0,51100.0,49100.0,49400.0,43733.68359375,1571397
2016-01-07,49250.0,50400.0,49200.0,49300.0,43645.15625,764448
2016-01-08,48350.0,49200.0,47800.0,48500.0,42936.91796875,1129958
2016-01-11,47550.0,49950.0,47400.0,49600.0,43910.74609375,929744
2016-01-12,50400.0,50400.0,49300.0,49650.0,43955.0078125,894682
2016-01-13,50100.0,50500.0,49050.0,49200.0,43556.625,833639
2016-01-14,48700.0,51000.0,48500.0,50300.0,44530.453125,1658154
2016-01-15,50500.0,50600.0,49200.0,49550.0,43866.48046875,964367
2016-01-18,48100.0,49600.0,47500.0,48700.0,43113.97265625,1166966
2016-01-19,48400.0,49150.0,48400.0,49000.0,43379.56640625,664986
2016-01-20,49150.0,49300.0,46800.0,47150.0,41741.765625,1070547
2016-01-21,47150.0,47800.0,46550.0,46650.0,41299.12109375,1042988
2016-01-22,47300.0,48500.0,47150.0,47700.0,42228.67578125,715817
2016-01-25,48500.0,48550.0,47950.0,48100.0,42582.796875,483070
2016-01-26,48000.0,48000.0,46250.0,47100.0,41697.5,1051919
2016-01-27,46550.0,48650.0,46550.0,48600.0,43025.44921875,949047
2016-01-28,47350.0,48450.0,47250.0,47400.0,41963.0859375,1343807
2016-01-29,47050.0,47100.0,44750.0,45150.0,39971.171875,2671618
2016-02-01,45000.0,45050.0,44000.0,44500.0,39395.73046875,1788298
2016-02-02,43950.0,44350.0,43150.0,43150.0,38200.578125,1677658
2016-02-03,43350.0,43600.0,42650.0,43550.0,38554.6953125,1342543
2016-02-04,44000.0,44050.0,43350.0,43700.0,38687.48828125,1007889
2016-02-05,43600.0,44950.0,43500.0,44450.0,39351.46484375,928773
2016-02-11,43700.0,44300.0,43150.0,43550.0,38554.6953125,1196895
2016-02-12,43550.0,46500.0,43550.0,46350.0,41033.52734375,2525402
2016-02-15,46550.0,48200.0,45600.0,46550.0,41210.5859375,1723500
2016-02-16,46850.0,47800.0,45600.0,47250.0,41830.296875,1206897
2016-02-17,47300.0,48150.0,46800.0,47850.0,42361.4765625,1070724
2016-02-18,47950.0,48350.0,47150.0,47650.0,42184.4140625,1235190
2016-02-19,47650.0,49800.0,47650.0,49000.0,43379.56640625,1618953
2016-02-22,48450.0,49050.0,47850.0,48100.0,42582.796875,899799
2016-02-23,48250.0,48650.0,47550.0,48000.0,42494.265625,814165
2016-02-24,47800.0,47850.0,47150.0,47500.0,42051.62109375,760418
2016-02-25,47200.0,48450.0,46800.0,47050.0,41653.23828125,1140473
2016-02-26,47050.0,47400.0,46850.0,47100.0,41697.5,603672
2016-02-29,46500.0,46650.0,45800.0,46100.0,40812.203125,1419661
2016-03-02,46850.0,48200.0,46550.0,47400.0,41963.0859375,1266712
2016-03-03,47950.0,48400.0,47400.0,47950.0,42450.00390625,1023644
2016-03-04,47950.0,47950.0,47050.0,47100.0,41697.5,826558
2016-03-07,47400.0,47700.0,47050.0,47300.0,41874.5625,478783
2016-03-08,47300.0,48150.0,47200.0,47250.0,41830.296875,717599
2016-03-09,47250.0,48950.0,47200.0,48950.0,43335.30078125,1177847
2016-03-10,49100.0,49100.0,47900.0,47900.0,42405.73828125,987720
2016-03-11,47550.0,48400.0,47550.0,47900.0,42405.73828125,708646
2016-03-14,48350.0,48900.0,48050.0,48700.0,43113.97265625,746845
2016-03-15,48100.0,48300.0,47150.0,47150.0,41741.765625,1020733
2016-03-16,47300.0,47700.0,47200.0,47500.0,42051.62109375,464075
2016-03-17,47700.0,48000.0,47550.0,47550.0,42095.88671875,768750
2016-03-18,47600.0,48100.0,47600.0,47600.0,42140.1484375,884880
2016-03-21,47800.0,49000.0,47700.0,48900.0,43291.0390625,1151499
2016-03-22,49000.0,50800.0,48650.0,50800.0,44973.10546875,1638109
2016-03-23,50500.0,50700.0,49500.0,49800.0,44087.80859375,822433
2016-03-24,50100.0,50200.0,49150.0,49550.0,43866.48046875,746816
2016-03-25,49550.0,49750.0,48900.0,49300.0,43645.15625,406383
2016-03-28,49300.0,49950.0,48600.0,48900.0,43291.0390625,506601
2016-03-29,48950.0,50200.0,48650.0,50000.0,44264.8671875,787910
2016-03-30,50100.0,50200.0,49000.0,49250.0,43600.890625,894628
2016-03-31,49100.0,49600.0,48000.0,48300.0,42759.859375,1253633
2016-04-01,48300.0,48350.0,46950.0,47050.0,41653.23828125,1335953
2016-04-04,46900.0,46900.0,45500.0,45800.0,40546.6171875,1346034
2016-04-05,45350.0,45950.0,45200.0,45450.0,40236.76171875,1049730
2016-04-06,45450.0,45800.0,45250.0,45350.0,40148.23046875,899573
2016-04-07,45650.0,46000.0,45200.0,45400.0,40192.4921875,801512
2016-04-08,45650.0,45700.0,45100.0,45400.0,40192.4921875,931031
2016-04-11,45700.0,46100.0,45400.0,45850.0,40590.8828125,718799
2016-04-12,45750.0,46500.0,45550.0,46300.0,40989.265625,817889
2016-04-14,46800.0,48300.0,46550.0,48050.0,42538.53515625,2232728
2016-04-15,47650.0,48350.0,47650.0,48150.0,42627.0625,784142
2016-04-18,48650.0,49700.0,48400.0,49050.0,43423.83203125,1239088
2016-04-19,49400.0,49750.0,48650.0,48950.0,43335.30078125,819223
2016-04-20,49050.0,49550.0,48200.0,48350.0,42804.12109375,651645
2016-04-21,48200.0,49350.0,48200.0,49200.0,43556.625,762176
2016-04-22,49150.0,49700.0,48850.0,49050.0,43423.83203125,490947
2016-04-25,49500.0,49500.0,48600.0,48750.0,43158.23828125,416644
2016-04-26,49000.0,50000.0,48750.0,49750.0,44043.5390625,989285
2016-04-27,49500.0,50300.0,48500.0,48950.0,43335.30078125,1637645
2016-04-28,49350.0,49500.0,48000.0,48200.0,42671.328125,1158946
2016-04-29,48300.0,48750.0,47600.0,47900.0,42405.73828125,1034075
2016-05-02,47400.0,48300.0,47150.0,47900.0,42405.73828125,804342
2016-05-03,47900.0,48000.0,47250.0,47550.0,42095.88671875,810793
2016-05-04,47050.0,47450.0,46550.0,46900.0,41520.44140625,1388696
2016-05-09,47150.0,47200.0,46050.0,46200.0,40900.734375,828619
2016-05-10,46350.0,47750.0,46300.0,47550.0,42095.88671875,1139366
2016-05-11,47750.0,48000.0,46950.0,47150.0,41741.765625,786604
2016-05-12,47000.0,47400.0,46750.0,47000.0,41608.96484375,719586
2016-05-13,47000.0,47450.0,46650.0,47000.0,41608.96484375,562057
2016-05-16,47000.0,47150.0,46350.0,46500.0,41166.3203125,657961
2016-05-17,46600.0,46700.0,45800.0,46100.0,40812.203125,567254
2016-05-18,46200.0,46250.0,45700.0,45950.0,40679.40625,710520
2016-05-19,45900.0,46850.0,45700.0,46650.0,41299.12109375,668216
2016-05-20,46650.0,46900.0,46100.0,46300.0,40989.265625,640166
2016-05-23,46300.0,46700.0,45700.0,45950.0,40679.40625,510203
2016-05-24,45750.0,46800.0,45700.0,46300.0,40989.265625,688497
2016-05-25,46500.0,46800.0,46050.0,46600.0,41254.8515625,825780
2016-05-26,46850.0,46850.0,46000.0,46400.0,41077.7890625,714761
2016-05-27,46350.0,46400.0,45800.0,46350.0,41033.52734375,721369
2016-05-30,46150.0,46300.0,45500.0,45750.0,40502.34765625,734832
2016-05-31,45700.0,46650.0,45600.0,46650.0,41299.12109375,1351171
2016-06-01,46150.0,46800.0,46100.0,46500.0,41166.3203125,627538
2016-06-02,46500.0,46750.0,45650.0,46050.0,40767.9375,937490
2016-06-03,45500.0,46250.0,45500.0,46050.0,40767.9375,544198
2016-06-07,46150.0,46300.0,45800.0,46150.0,40856.47265625,773937
2016-06-08,46350.0,46800.0,46150.0,46500.0,41166.3203125,938382
2016-06-09,46600.0,46750.0,45900.0,46200.0,40900.734375,1142091
2016-06-10,46000.0,46500.0,45950.0,46300.0,40989.265625,560937
2016-06-13,46100.0,46300.0,45000.0,45200.0,40015.4375,1061260
2016-06-14,45350.0,45450.0,44600.0,44750.0,39617.05078125,993394
2016-06-15,44800.0,45150.0,44400.0,44700.0,39572.78515625,745834
2016-06-16,44850.0,44900.0,44100.0,44250.0,39174.3984375,688914
2016-06-17,44700.0,45350.0,44600.0,44850.0,39705.5859375,758511
2016-06-20,45300.0,45450.0,44750.0,44950.0,39794.11328125,922358
2016-06-21,45000.0,45050.0,44100.0,44300.0,39218.66796875,763514
2016-06-22,44250.0,45200.0,44250.0,44700.0,39572.78515625,849160
2016-06-23,44750.0,45150.0,44600.0,45050.0,39882.640625,506962
2016-06-24,45350.0,45500.0,43100.0,43850.0,38820.2890625,1287451
2016-06-27,43850.0,44700.0,43350.0,44150.0,39085.875,1284410
2016-06-28,43650.0,44350.0,43600.0,43900.0,38864.5546875,884143
2016-06-29,44150.0,44250.0,43650.0,43800.0,38776.015625,999000
2016-06-30,44000.0,44200.0,42700.0,43200.0,38244.83984375,1747483
2016-07-01,43400.0,43450.0,43000.0,43050.0,38112.04296875,959503
2016-07-04,43350.0,43450.0,42900.0,42950.0,38023.51953125,935735
2016-07-05,43000.0,43200.0,42550.0,42650.0,37757.92578125,893053
2016-07-06,42500.0,42600.0,41250.0,41400.0,36651.3046875,2035674
2016-07-07,41650.0,42150.0,41500.0,41550.0,36784.09765625,1035909
2016-07-08,41400.0,41700.0,40800.0,40900.0,36208.65625,1371190
2016-07-11,41150.0,41500.0,40950.0,41300.0,36562.77734375,841161
2016-07-12,41500.0,41650.0,41300.0,41600.0,36828.3671875,796005
2016-07-13,41700.0,42300.0,41700.0,41850.0,37049.69140625,989250
2016-07-14,41750.0,41750.0,41050.0,41300.0,36562.77734375,959827
2016-07-15,41400.0,42000.0,41400.0,41900.0,37093.95703125,1085806
2016-07-18,42150.0,42200.0,41100.0,41350.0,36607.04296875,1089528
2016-07-19,41400.0,41750.0,40850.0,41700.0,36916.8984375,753339
2016-07-20,41400.0,41850.0,41200.0,41700.0,36916.8984375,561154
2016-07-21,41900.0,41900.0,41350.0,41650.0,36872.6328125,696069
2016-07-22,41550.0,41900.0,41400.0,41650.0,36872.6328125,549272
2016-07-25,42000.0,43150.0,41950.0,43100.0,38156.31640625,1748417
2016-07-26,43050.0,43350.0,42700.0,43050.0,38112.04296875,967871
2016-07-27,43150.0,43250.0,42650.0,43150.0,38200.578125,1125044
2016-07-28,43300.0,43750.0,42450.0,42500.0,37625.13671875,1084585
2016-07-29,42500.0,42750.0,42150.0,42150.0,37315.28515625,982172
2016-08-01,42450.0,42750.0,42150.0,42250.0,37403.80859375,756452
2016-08-02,42050.0,42200.0,41550.0,41750.0,36961.1640625,814103
2016-08-03,41400.0,41500.0,40850.0,41000.0,36297.18359375,1575602
2016-08-04,41000.0,41050.0,40650.0,40800.0,36120.12890625,1224571
2016-08-05,40750.0,41250.0,40750.0,40900.0,36208.65625,1317242
2016-08-08,41150.0,41200.0,40800.0,40900.0,36208.65625,930498
2016-08-09,41050.0,41750.0,41000.0,41650.0,36872.6328125,1228404
2016-08-10,41650.0,41650.0,41050.0,41150.0,36429.98828125,1017541
2016-08-11,41150.0,41800.0,41050.0,41700.0,36916.8984375,711184
2016-08-12,41800.0,42450.0,41700.0,42400.0,37536.6015625,1104054
2016-08-16,42550.0,42700.0,41550.0,41600.0,36828.3671875,1096529
2016-08-17,41550.0,42000.0,41350.0,41400.0,36651.3046875,936279
2016-08-18,41500.0,41600.0,41000.0,41150.0,36429.98828125,1179826
2016-08-19,41250.0,41550.0,41150.0,41250.0,36518.51171875,804706
2016-08-22,41150.0,41650.0,41000.0,41500.0,36739.8359375,607276
2016-08-23,41650.0,42000.0,41500.0,42000.0,37182.48046875,827344
2016-08-24,42150.0,42750.0,41850.0,42550.0,37669.3984375,1407816
2016-08-25,42750.0,43100.0,42600.0,42900.0,37979.25390625,1081563
2016-08-26,42950.0,43000.0,42050.0,42350.0,37492.33984375,972667
2016-08-29,42000.0,42050.0,41400.0,41700.0,36916.8984375,909170
2016-08-30,41600.0,42100.0,41600.0,41750.0,36961.1640625,463984
2016-08-31,41550.0,42200.0,41400.0,41950.0,37138.21875,964608
2016-09-01,41900.0,41950.0,41500.0,41700.0,36916.8984375,556608
2016-09-02,41750.0,42350.0,41650.0,41750.0,36961.1640625,739968
2016-09-05,42000.0,42500.0,41800.0,42300.0,37448.07421875,833754
2016-09-06,42350.0,42750.0,42100.0,42700.0,37802.19140625,697172
2016-09-07,42750.0,43150.0,42500.0,42700.0,37802.19140625,1145395
2016-09-08,42900.0,44200.0,42850.0,44200.0,39130.13671875,2768533
2016-09-09,44100.0,44550.0,43700.0,44550.0,39439.9921875,1714670
2016-09-12,44000.0,44850.0,43750.0,44700.0,39572.78515625,1418151
2016-09-13,45050.0,45100.0,43800.0,44000.0,38953.078125,1224132
2016-09-19,44150.0,44600.0,43500.0,44250.0,39174.3984375,1122159
2016-09-20,44200.0,44750.0,44100.0,44400.0,39307.19921875,847420
2016-09-21,44100.0,44300.0,43600.0,44100.0,39041.61328125,652478
2016-09-22,44200.0,44600.0,44000.0,44000.0,38953.078125,673908
2016-09-23,44400.0,44800.0,44000.0,44800.0,39661.31640625,908310
2016-09-26,44550.0,44550.0,43600.0,43750.0,38731.75,785928
2016-09-27,43800.0,44300.0,43450.0,44200.0,39130.13671875,716558
2016-09-28,43750.0,43900.0,42850.0,42900.0,37979.25390625,1132813
2016-09-29,43200.0,43350.0,42800.0,42950.0,38023.51953125,636058
2016-09-30,42500.0,42750.0,41850.0,42150.0,37315.28515625,1258308
2016-10-04,42050.0,42800.0,42050.0,42300.0,37448.07421875,817968
2016-10-05,41900.0,42300.0,41600.0,42150.0,37315.28515625,703518
2016-10-06,42200.0,42550.0,42000.0,42250.0,37403.80859375,686862
2016-10-07,42100.0,42400.0,41850.0,42150.0,37315.28515625,528568
2016-10-10,42350.0,42350.0,41650.0,41700.0,36916.8984375,738300
2016-10-11,42150.0,42300.0,41900.0,42050.0,37226.74609375,603423
2016-10-12,42300.0,42800.0,42100.0,42400.0,37536.6015625,669575
2016-10-13,42300.0,42600.0,41900.0,42000.0,37182.48046875,682545
2016-10-14,42000.0,42250.0,41350.0,41350.0,36607.04296875,979885
2016-10-17,41700.0,41850.0,41400.0,41650.0,36872.6328125,550383
2016-10-18,41500.0,41900.0,41450.0,41650.0,36872.6328125,607342
2016-10-19,41600.0,41800.0,41350.0,41450.0,36695.5703125,467426
2016-10-20,41450.0,41550.0,40750.0,40800.0,36120.12890625,1218979
2016-10-21,40900.0,41250.0,40900.0,41050.0,36341.44921875,556911
2016-10-24,41100.0,41350.0,40850.0,41350.0,36607.04296875,560829
2016-10-25,41350.0,41950.0,41250.0,41650.0,36872.6328125,844675
2016-10-26,41650.0,41800.0,40950.0,41450.0,36695.5703125,656148
2016-10-27,41350.0,41800.0,41000.0,41650.0,36872.6328125,764946
2016-10-28,41700.0,41900.0,41000.0,41150.0,36429.98828125,918017
2016-10-31,41050.0,41300.0,40450.0,40700.0,36031.59765625,837677
2016-11-01,40850.0,41100.0,40700.0,40850.0,36164.390625,493495
2016-11-02,40650.0,41000.0,40600.0,40850.0,36164.390625,581676
2016-11-03,41000.0,41300.0,40750.0,41150.0,36429.98828125,675165
2016-11-04,40950.0,41300.0,40750.0,41000.0,36297.18359375,547031
2016-11-07,41350.0,41350.0,40850.0,40900.0,36208.65625,388988
2016-11-08,41150.0,41650.0,40900.0,41450.0,36695.5703125,594573
2016-11-09,41450.0,41700.0,39050.0,39850.0,35279.09375,1930741
2016-11-10,40200.0,40200.0,37850.0,38100.0,33729.82421875,3223287
2016-11-11,37700.0,38250.0,37700.0,38000.0,33641.296875,2093897
2016-11-14,38000.0,38250.0,37600.0,37600.0,33287.17578125,1484410
2016-11-15,37650.0,37650.0,36550.0,36950.0,32711.728515625,1985921
2016-11-16,37100.0,37550.0,37000.0,37000.0,32755.99609375,2000024
2016-11-17,36900.0,37100.0,36600.0,36650.0,32446.146484375,1341878
2016-11-18,36750.0,36950.0,36600.0,36650.0,32446.146484375,1527823
2016-11-21,36500.0,37350.0,36500.0,37000.0,32755.99609375,845255
2016-11-22,37200.0,37300.0,36850.0,36950.0,32711.728515625,726347
2016-11-23,36800.0,37100.0,36600.0,36750.0,32534.67578125,949293
2016-11-24,36750.0,37050.0,36750.0,36950.0,32711.728515625,577907
2016-11-25,37000.0,37050.0,36700.0,36900.0,32667.466796875,515190
2016-11-28,36950.0,37400.0,36650.0,37050.0,32800.265625,540078
2016-11-29,37000.0,37400.0,36950.0,37150.0,32888.79296875,462645
2016-11-30,37100.0,37600.0,37100.0,37400.0,33110.1171875,1193355
2016-12-01,37400.0,37600.0,37050.0,37150.0,32888.79296875,783662
2016-12-02,37200.0,37750.0,37200.0,37200.0,32933.0625,772443
2016-12-05,37350.0,37600.0,37000.0,37350.0,33065.84765625,517367
2016-12-06,37600.0,38000.0,37400.0,38000.0,33641.296875,670521
2016-12-07,38150.0,38150.0,37500.0,37650.0,33331.44140625,615435
2016-12-08,37950.0,38900.0,37750.0,38900.0,34438.06640625,1154923
2016-12-09,38900.0,39150.0,38550.0,39050.0,34570.85546875,765539
2016-12-12,39200.0,39350.0,38650.0,38850.0,34393.80078125,645844
2016-12-13,38950.0,39600.0,38850.0,39600.0,35057.76953125,880200
2016-12-14,39650.0,39800.0,39350.0,39600.0,35057.76953125,712341
2016-12-15,39100.0,39350.0,39000.0,39200.0,34703.65234375,717484
2016-12-16,39200.0,39350.0,38900.0,39250.0,34747.9140625,724189
2016-12-19,39050.0,39450.0,39050.0,39250.0,34747.9140625,426739
2016-12-20,39300.0,39550.0,39300.0,39350.0,34836.4453125,459405
2016-12-21,39500.0,39650.0,39200.0,39250.0,34747.9140625,462500
2016-12-22,39050.0,39150.0,38600.0,38800.0,34349.53515625,889916
2016-12-23,38700.0,39350.0,38650.0,39100.0,34615.12109375,1070783
2016-12-26,39100.0,39350.0,38850.0,39000.0,34526.59375,465612
2016-12-27,39050.0,39700.0,39050.0,39500.0,34969.2421875,879686
2016-12-28,38600.0,39100.0,38600.0,38950.0,35470.10546875,662314
2016-12-29,38700.0,39400.0,38700.0,39250.0,35743.296875,586340
2017-01-02,39000.0,39600.0,38850.0,39500.0,35970.96484375,436193
2017-01-03,39650.0,40900.0,39650.0,40750.0,37109.2890625,1158874
2017-01-04,40900.0,41450.0,40550.0,41300.0,37610.1484375,1159086
2017-01-05,41300.0,41350.0,40750.0,41100.0,37428.015625,1116473
2017-01-06,40700.0,40850.0,40550.0,40750.0,37109.2890625,888652
2017-01-09,40850.0,40900.0,40250.0,40350.0,36745.01953125,697173
2017-01-10,40000.0,40500.0,39900.0,40500.0,36881.62890625,588857
2017-01-11,40050.0,40600.0,39900.0,40300.0,36699.4921875,974710
2017-01-12,40000.0,40800.0,39950.0,40550.0,36927.15625,889626
2017-01-13,40550.0,40700.0,40250.0,40550.0,36927.15625,517529
